#
100   736869.0528243   -129.9956   45.9396   0.87
 511452     740013.4210918  -129.9728    45.9283    1.214
 1070331     736035.7154331  -129.9823    45.9389    1.535
AS1C  U         30.9600         30.9600        191.2921         816.4065
AS2C  U         37.6019         37.6019        101.8482         216.0768
CC1C  U          1.0000          1.0000          1.0000           1.0000
EC1C  D         37.7513         37.7513        138.0397        1772.3741
EC2C  D         23.5247         23.5247        386.1513        1106.1666
EC3C  D         46.4787         46.4787        434.8895        6991.6981
ID1C  U         29.2312         29.2312         87.0524         208.1271
 1097692     736049.9697035  -129.9833    45.9392    1.425
AS1D  U         32.5597         32.5597       1073.9741        3568.6620
AS2D  U         32.1107         32.1107        249.1398        1078.5269
CC1D  U          1.0000          1.0000          1.0000           1.0000
EC1D  D         30.0781         30.0781        578.2613        6686.0897
EC2D  D         22.6471         22.6471        924.7495        3835.7889
EC3D  D         52.1019         52.1019       1159.0045       17599.5576
ID1D  U         35.4721         35.4721        222.0698         622.1659
 1140575     736077.7333241  -129.9817    45.9387    1.618
AS1E  U        146.5414        146.5414        891.0789         891.0789
AS2E  U         63.3304         63.3304        208.8645         324.0498
CC1E  U          1.0000          1.0000          1.0000           1.0000
EC1E  D        279.9589        279.9589        463.7252        2256.8102
EC2E  D        160.2587        160.2587        904.0567        1630.9957
EC3E  D       1730.2263       1730.2263       1549.6581       15209.3234
ID1E  U        115.2299        115.2299        189.8345         797.7542
 1093422     736047.7429403  -129.9820    45.9433    1.523
AS1F  U        281.9629        281.9629       1131.6120        4252.5026
AS2F  U        125.3790        125.3790        661.2140        1575.0614
CC1F  U        181.2523        181.2523        736.3177        1738.3783
EC1F  D        286.4308        286.4308       2363.2320       22810.1018
EC2F  D        241.3084        241.3084       1352.6469        9289.6954
EC3F  D        312.8672        312.8672       1188.4317       33086.8798
ID1F  U        148.6081        148.6081        493.2818        2242.9907
 1130408     736068.9304163  -129.9804    45.9377    1.511
AS1G  U        157.5071        157.5071        565.3837        1648.8830
AS2G  U         95.1309         95.1309        179.9388         397.2700
EC1G  D        284.9473        284.9473        269.1470        3444.7777
EC2G  D        209.4372        209.4372        967.1471        3217.0966
EC3G  D        839.8460        839.8460       1622.5572       18131.1917
ID1G  U        119.1761        119.1761        253.1147         737.7817
#
110   736635.6793560   -130.0076   45.9428   0.65
 512365     740019.3023580  -129.9777    45.9443    1.970
AS1A  D        252.2640        252.2640       3875.4215       15011.0975
AS2A  D        164.6236        164.6236       1300.2584        5689.3361
CC1A  D        323.4772        323.4772       2930.6648       22489.8925
EC1A  D        218.5682        218.5682       4332.6522       39612.8484
EC2A  U        249.6066        249.6066       7393.5604       38830.1346
EC3A  D        551.6179        551.6179       2527.1810       70144.8982
ID1A  D        131.8367        131.8367        431.6894        4299.4773
 1506732     736078.6016717  -130.0183    45.9400    0.920
AS1B  D       6231.2393       6231.2393      87938.9711      387798.1725
AS2B  D       4622.1309       4622.1309     161230.2163      728476.6159
CC1B  D       2978.8696       2978.8696      14715.7127      171145.1365
EC1B  D       4752.4901       4752.4901      14486.5067      158172.5097
EC2B  U       2662.0250       2662.0250      36932.2633      198844.9987
EC3B  D       3640.3057       3640.3057      31977.9471      653409.7229
ID1B  D        990.8623        990.8623      12233.6834       53637.5461
 1072302     736036.7425657  -129.9804    45.9249    0.695
AS1C  D        177.0996        177.0996       2588.0543       10401.6835
AS2C  D         66.4122         66.4122       1030.1593        5532.8461
CC1C  D         85.6436         85.6436        419.2604        3077.0861
EC1C  D        275.5614        275.5614       1859.4425       23893.1000
EC2C  U        159.8729        159.8729       2027.0526       31561.1548
ID1C  D        743.1021        743.1021      21567.2885       90697.5048
 1507456     736078.6560758  -130.0092    45.9458    0.045
AS2D  D        427.7876        427.7876       1133.8146        4401.9208
CC1D  D          1.0000          1.0000          1.0000           1.0000
EC1D  D        393.8294        393.8294       2347.1079       17789.5881
EC2D  U        258.6635        258.6635        692.8937        3599.5652
EC3D  D       1052.0645       1052.0645       1179.1878       11892.3565
ID1D  D        202.9597        202.9597        551.7705        2187.8264
 1509782     736078.8416847  -130.0400    45.9539    0.157
AS2E  D        155.4415        155.4415        571.6286        9810.4884
CC1E  D        361.5228        361.5228       5291.4922       23194.7096
EC1E  D        209.5062        209.5062       1896.5022       12172.8792
EC2E  U        203.7359        203.7359        517.5435        3857.4452
EC3E  D        638.8163        638.8163       2291.0281       14655.7564
ID1E  D          1.0000          1.0000          1.0000           1.0000
 1511061     736078.9512284  -130.0121    45.9467    0.247
AS1F  D        104.3888        104.3888        288.1835        1317.4558
CC1F  D          1.0000          1.0000          1.0000           1.0000
EC1F  D        129.2296        129.2296        542.4456        2981.7499
EC2F  U         96.2860         96.2860        167.3662         766.0931
EC3F  D        143.3377        143.3377        179.5519        1964.3659
ID1F  D         68.4325         68.4325        203.5889         575.2078
 1507511     736078.6599075  -130.0157    45.9438    0.483
AS1G  D        722.3797        722.3797       1364.8655        8567.6779
AS2G  D        919.9322        919.9322       1860.3241        6622.9363
CC1G  D          1.0000          1.0000          1.0000           1.0000
EC1G  D        717.2088        717.2088       1537.0128        6269.3734
EC2G  U        568.2174        568.2174       1113.4780        5811.8483
EC3G  D        748.8963        748.8963       1436.8966       14657.9043
#
111   737147.4412744   -129.9921   45.9496   0.77
 512522     740019.3276161  -129.9820    45.9442    1.691
AS1A  U         65.0032         65.0032       8287.0245       18230.7296
AS2A  D         42.5700         42.5700       5022.9792        6113.9300
CC1A  U         60.4282         60.4282       5310.0731       19723.8342
EC1A  D         53.3185         53.3185       5390.1588       63506.3436
EC2A  U         40.3829         40.3829      11177.1191       30366.9982
EC3A  U         59.6813         59.6813       9844.4665       44836.6102
ID1A  D         68.0015         68.0015       1531.5571        3038.0102
 1056350     736023.9563394  -129.9970    45.9495    0.108
AS1B  U          1.0000          1.0000          1.0000           1.0000
AS2B  D         31.7974         31.7974         48.7136         116.4279
CC1B  U         48.2439         48.2439        459.6880        1702.2217
EC1B  D         32.4457         32.4457        259.1344        2585.6082
EC2B  U         21.4127         21.4127        140.2872         894.1634
EC3B  U         53.0490         53.0490        127.1749        1169.3657
 1082033     736042.4812859  -129.9913    45.9461    0.242
AS1C  U         36.8369         36.8369        100.1580         268.2093
AS2C  D         28.3965         28.3965         84.2618         243.0943
CC1C  U         37.2317         37.2317        337.8044        1151.9704
EC1C  D         43.0120         43.0120        271.0546        3754.5012
EC2C  U         28.8298         28.8298        119.6403        2059.0119
EC3C  U         55.5550         55.5550        149.5709        2086.5651
 1127707     736066.8324431  -129.9963    45.9495    0.256
AS1D  U         23.9721         23.9721         36.3469          84.8924
CC1D  U         35.8673         35.8673        239.0258         474.3781
EC1D  D         34.0452         34.0452        181.4938        1548.6531
EC2D  U         19.0587         19.0587         85.4705         680.5662
EC3D  U         30.6775         30.6775         78.9156         986.9992
ID1D  D         29.4271         29.4271         39.3148         116.0100
 1205414     737273.6352817  -129.9899    45.9394    1.012
AS1E  U         26.7295         26.7295        160.4123         533.5485
AS2E  D         49.3656         49.3656        116.2970         170.3875
CC1E  U          1.0000          1.0000          1.0000           1.0000
EC1E  D         20.2904         20.2904        105.7629         614.3657
EC2E  U         33.3353         33.3353        105.1559         598.3865
ID1E  D         48.9644         48.9644         84.2938         198.2486
 1317035     737765.6166481  -129.9984    45.9628    1.594
AS2F  D         43.6158         43.6158        337.2725         571.6427
CC1F  U         93.3025         93.3025       2322.1380        5795.7149
EC1F  D         53.6828         53.6828        767.9736       10224.6412
EC2F  U         78.8933         78.8933        492.7451        2873.7095
EC3F  U         88.2881         88.2881        312.4183        4643.7320
ID1F  D         48.9401         48.9401         77.0619         460.8274
 1189820     736840.2393067  -129.9900    45.9553    0.513
AS1G  U         31.9064         31.9064        104.7401         450.7186
AS2G  D         47.8684         47.8684        397.0832         239.2274
CC1G  U         52.1909         52.1909        291.5987        1373.1584
EC1G  D         52.4188         52.4188        713.2345         713.2345
EC2G  U         64.2774         64.2774        608.7313         608.7313
EC3G  U         40.0403         40.0403        155.9104         663.6203
#
112   736768.7428034   -129.9810   45.9397   1.55
 512554     740019.3892469  -129.9794    45.9416    1.688
AS1A  U        261.2468        261.2468      20047.3235       64304.4529
AS2A  U         90.8061         90.8061       8263.5573       15535.0202
CC1A  U        118.2576        118.2576      21233.1760       42196.6572
EC1A  D        285.1514        285.1514      36448.7061       57634.9159
EC2A  D        589.3274        589.3274      27683.6582      141960.6123
EC3A  U        599.5720        599.5720      33071.6622      129932.5128
ID1A  U        111.9521        111.9521       6079.5969       19436.2094
 1199851     737157.3942737  -129.9837    45.9404    1.530
AS1B  U         59.6272         59.6272        269.1098        1547.9314
AS2B  U         57.6484         57.6484        222.9329         517.9065
CC1B  U          1.0000          1.0000          1.0000           1.0000
EC1B  D         75.5009         75.5009        506.6311        3956.2391
EC2B  D         71.0271         71.0271        448.3125        1703.1550
ID1B  U         60.1765         60.1765        129.9508         427.8829
 1070740     736035.7941130  -129.9817    45.9408    1.508
AS1C  U         32.8556         32.8556        122.3376         408.7068
CC1C  U          1.0000          1.0000          1.0000           1.0000
EC1C  D         37.8090         37.8090        192.9709        1642.0172
EC2C  D         31.2200         31.2200        191.1614         890.0505
EC3C  U         58.8408         58.8408        185.1185        3426.0735
ID1C  U         37.7238         37.7238         52.3280         167.5586
 1081662     736042.0860694  -129.9805    45.9383    1.536
AS1D  U         35.1688         35.1688        184.9911         417.1500
AS2D  U         39.4852         39.4852         52.9250         118.3691
CC1D  U          1.0000          1.0000          1.0000           1.0000
EC1D  D         42.2904         42.2904         77.6124        1084.1487
EC2D  D         22.8641         22.8641        208.1660         792.8125
EC3D  U         43.2451         43.2451        413.5472        4743.5318
 1034562     735998.0201345  -129.9822    45.9411    1.514
AS1E  U         80.5029         80.5029        653.7385        1536.2427
AS2E  U         71.0017         71.0017        213.2484         536.1611
CC1E  U          1.0000          1.0000          1.0000           1.0000
EC1E  D        106.0489        106.0489        905.4431        6294.4224
EC2E  D         60.4305         60.4305       1101.7075        2975.4967
ID1E  U         59.5146         59.5146        160.6598         580.2952
 1098858     736050.7726079  -129.9794    45.9382    1.529
AS1F  U         24.5412         24.5412        259.2714         707.6849
AS2F  U         30.7347         30.7347         78.8669         146.6661
CC1F  U          1.0000          1.0000          1.0000           1.0000
EC1F  D         25.2257         25.2257        167.0704        1237.6478
EC2F  D         19.2758         19.2758        184.5694        1596.0819
EC3F  U         36.6411         36.6411        807.4114        7054.4725
ID1F  U         28.4747         28.4747        244.1423         601.4060
 1140661     736077.7431787  -129.9797    45.9376    1.534
AS1G  U         32.0491         32.0491        649.3536        1530.4886
AS2G  U         35.8789         35.8789        201.2976         448.8036
EC1G  D         33.6718         33.6718        410.1229        3722.9071
EC2G  D         32.1778         32.1778        927.3263        2783.3028
EC3G  U         53.5367         53.5367       1688.9516       20637.9191
ID1G  U         36.8380         36.8380        326.2757        1192.8258
#
113   736631.9510072   -130.0019   45.9345   1.00
 512608     740020.0162115  -129.9993    45.9213    1.484
AS1A  D         52.9182         52.9182       5279.8460        5846.1022
AS2A  U         37.7493         37.7493       2273.5827        3268.1961
CC1A  D         80.0804         80.0804        526.8273        6763.8553
EC1A  D         48.9706         48.9706       1742.5134        3409.1177
EC2A  D         51.5740         51.5740       1525.6761        5220.0893
EC3A  D         61.3727         61.3727       1931.4625       16797.9140
ID1A  U         94.5194         94.5194       3337.5885        7142.4571
 1041904     736005.4090994  -129.9864    45.9183    1.188
AS1B  D         35.1625         35.1625         60.6671         108.9022
CC1B  D         40.0110         40.0110         53.0461          98.3224
EC1B  D         23.7048         23.7048         54.9787         205.1716
EC2B  D         21.9505         21.9505         38.6151         320.4580
EC3B  D         30.5821         30.5821         63.0971         789.3840
ID1B  U         29.9986         29.9986         95.6327         565.2622
 1507737     736078.6775366  -130.0228    45.9374    1.290
AS1C  D       1274.3231       1274.3231      17631.1251       69987.9131
AS2C  U       1551.4804       1551.4804      41496.0042      145104.1970
CC1C  D        740.2896        740.2896       5136.3718        4589.6492
EC1C  D       1429.0352       1429.0352       5272.2021       36320.2516
EC2C  D        757.3517        757.3517       6060.1972       67777.4302
ID1C  U        299.9002        299.9002       2244.8390        9522.6767
 1509163     736078.7888764  -130.0204    45.9373    1.280
AS1D  D        470.2969        470.2969       4016.2909       18583.7928
AS2D  U       1183.6923       1183.6923       9705.7245       40434.5477
CC1D  D          1.0000          1.0000          1.0000           1.0000
EC1D  D        895.8564        895.8564       2608.0918       11654.4982
EC2D  D        601.3572        601.3572       2933.4208       13935.2868
EC3D  D        859.8689        859.8689       2401.2005       48414.1070
 1126977     736066.1617530  -130.0018    45.9257    0.862
AS1E  D         25.2540         25.2540        108.9702         470.4309
AS2E  U         35.0014         35.0014        183.7655         337.7435
CC1E  D         33.6173         33.6173         53.5895          89.6018
EC1E  D         24.6080         24.6080         58.7919         261.4443
EC2E  D         21.8184         21.8184         98.0182         235.2118
EC3E  D         30.6717         30.6717        156.4406         819.2897
ID1E  U          1.0000          1.0000          1.0000           1.0000
 1170843     736096.0370633  -129.9842    45.9512    0.690
AS1F  D         78.9048         78.9048        498.5372         498.5372
AS2F  U          1.0000          1.0000          1.0000           1.0000
CC1F  D        446.2075        446.2075       2742.7369        2742.7369
EC1F  D         75.3412         75.3412        871.0459         871.0459
EC2F  D         75.6990         75.6990        709.6442         709.9475
EC3F  D         36.2524         36.2524        589.2544         760.8542
ID1F  U         24.9479         24.9479        375.0267         590.3536
 1506265     736078.5665105  -129.9987    45.9507    0.230
AS1G  D       8098.0199       8098.0199      16061.1112       80227.9471
AS2G  U       4302.1127       4302.1127      21646.9447       75355.5120
CC1G  D      26730.4846      26730.4846     125156.9738      292340.9520
EC1G  D       9024.1457       9024.1457     102037.1251      459376.1587
EC2G  D       9391.1216       9391.1216      33440.6981      102212.0235
EC3G  D       8500.3658       8500.3658      23711.7792      144147.4814
#
114   737085.8479375   -130.0092   45.9365   1.11
 512667     740020.2640700  -129.9830    45.9397    1.496
AS1A  U         68.8517         68.8517       8661.7635       16285.0739
AS2A  U         52.9450         52.9450       3978.4735        2561.4094
CC1A  U         85.3856         85.3856        682.5141        4373.4370
EC1A  U        103.3617        103.3617       1664.8619       18530.8211
EC2A  U        100.4714        100.4714       4356.4728       11498.1955
EC3A  D        311.0949        311.0949       3263.2836       35518.8034
ID1A  D         54.9013         54.9013       1645.3348        2322.6551
 1498098     738390.7338303  -130.0192    45.9376    1.064
AS1B  U          1.0000          1.0000          1.0000           1.0000
AS2B  U         35.0429         35.0429        715.8129        2184.2531
CC1B  U         29.8706         29.8706         84.3509         474.6705
EC1B  U         34.3554         34.3554         64.6299         628.0156
EC2B  U         25.1382         25.1382         80.6108         630.8501
EC3B  D         32.5232         32.5232        101.7312         871.2664
 1048031     736013.9717474  -130.0203    45.9374    1.310
AS1C  U         40.1976         40.1976        243.3534         831.4203
AS2C  U         32.5377         32.5377        430.3332        2262.9421
CC1C  U         66.1283         66.1283        333.9074        1358.6793
EC1C  U         31.8556         31.8556        133.8339        1137.6523
EC2C  U         35.4084         35.4084        206.7119        1099.6286
EC3C  D         47.0569         47.0569        177.5105        2681.9112
ID1C  D          1.0000          1.0000          1.0000           1.0000
 1024635     735986.7431602  -130.0105    45.9401    0.466
AS1D  U         26.8265         26.8265         82.7970         285.3531
AS2D  U         27.6244         27.6244        207.8711         804.6772
CC1D  U         50.0066         50.0066        105.6054         346.0663
EC1D  U         24.1767         24.1767         56.0355         393.3789
EC2D  U         25.9442         25.9442         38.1468         371.4275
EC3D  D         44.5876         44.5876         64.3395         481.6484
 1039896     736003.4837567  -129.9927    45.9280    0.907
AS1E  U         48.4504         48.4504        101.4860         659.4165
AS2E  U          1.0000          1.0000          1.0000           1.0000
EC1E  U         36.3442         36.3442         75.5621         211.2509
EC2E  U         35.1477         35.1477         70.6315         231.7885
EC3E  D         57.2703         57.2703        235.0505        1266.8125
ID1E  D         35.9554         35.9554        402.1920         834.9606
 1201492     737176.7430517  -130.0189    45.9371    1.221
AS1F  U         24.8754         24.8754        154.0687         447.5437
AS2F  U         37.5215         37.5215        260.4426        1319.7820
CC1F  U         27.3919         27.3919        106.0386         176.5505
EC1F  U         22.8596         22.8596         74.6100         679.6200
EC2F  U         27.8223         27.8223         86.0922         874.1196
EC3F  D         29.5318         29.5318         76.3199        1382.9348
 1044107     736008.9959463  -130.0198    45.9359    1.310
AS1G  U         33.3332         33.3332        177.7614         530.8335
AS2G  U         20.0679         20.0679        576.9852        1894.0970
CC1G  U         38.6636         38.6636        230.0144         700.5538
EC1G  U         21.8240         21.8240         78.4301         988.3026
EC2G  U         18.6281         18.6281         76.5645         796.4607
EC3G  D         33.4316         33.4316         97.5995        1068.0573
#
115   736634.8560226   -130.0003   45.9713   1.85
 511025     740022.8607901  -129.9963    45.9843    2.509
AS1A  D         62.1298         62.1298        705.7068        3201.4875
AS2A  U         41.1714         41.1714        914.2042        7164.2620
CC1A  D         71.2091         71.2091       1909.1865        9836.3488
EC1A  D         62.6084         62.6084       1313.8827        8829.2555
EC2A  D         48.3859         48.3859        858.6434        3553.5558
EC3A  D         85.4899         85.4899        597.9559        5023.7444
ID1A  D        110.1980        110.1980        218.0271         860.7403
 1509595     736078.8253505  -129.9968    45.9688    1.703
AS2B  U        208.6935        208.6935       1529.1122        8041.6763
CC1B  D        201.3503        201.3503       6005.9164       25539.0443
EC1B  D        178.6677        178.6677       7138.9488       52971.6515
EC2B  D        257.1647        257.1647       2525.4579       15408.6005
EC3B  D        311.1507        311.1507       2355.2880       27670.8940
ID1B  D        177.7460        177.7460        437.3922        1539.1706
 1084756     736044.0955773  -130.0000    45.9753    1.376
AS1C  D         25.9101         25.9101         95.5832         725.0959
AS2C  U         25.9642         25.9642        243.3588         965.3111
CC1C  D         46.6796         46.6796        353.2943        1873.8850
EC1C  D         76.8430         76.8430        430.5073        2354.0435
EC2C  D         30.6926         30.6926        309.8118         705.2097
EC3C  D         53.4203         53.4203        250.5486        1057.9546
ID1C  D          1.0000          1.0000          1.0000           1.0000
 1045455     736010.2188606  -130.0029    45.9771    2.626
AS1D  D         28.2461         28.2461         73.7859         214.0023
AS2D  U         24.0609         24.0609        132.8889         493.1714
CC1D  D         36.0581         36.0581         77.1150         756.8538
EC1D  D         30.7178         30.7178         64.0978         211.3052
EC2D  D         24.8240         24.8240         41.6792          89.6903
EC3D  D         24.1572         24.1572         53.0236         136.9799
 1150933     736079.5792928  -130.0153    45.9467    0.296
AS1E  D         60.4561         60.4561        238.8969        1114.8170
AS2E  U        258.6651        258.6651        300.6924        1302.3068
CC1E  D          1.0000          1.0000          1.0000           1.0000
EC1E  D         43.4626         43.4626        357.8156        3590.5314
EC3E  D        168.0681        168.0681        224.1236        2209.9427
ID1E  D         32.5517         32.5517        166.8383         354.7423
 1173600     736164.6855567  -129.9909    45.9735    2.900
AS1F  D         28.8683         28.8683         51.5366         151.1453
AS2F  U         41.7433         41.7433         55.9515         137.9859
CC1F  D         44.3845         44.3845         69.0317         422.7722
EC1F  D         23.3938         23.3938         77.4927         572.7803
EC2F  D         43.8542         43.8542         83.7234         165.7402
EC3F  D         43.8250         43.8250         70.5161         334.2688
 1083995     736043.7267300  -129.9997    45.9732    1.525
AS1G  D         78.8841         78.8841        112.7038         354.4124
AS2G  U         91.3632         91.3632        249.9498         725.2139
CC1G  D         88.2043         88.2043        326.1434        1188.5529
EC1G  D        124.3480        124.3480        290.1662        1557.3146
EC2G  D         71.9942         71.9942        156.0641         442.5449
EC3G  D         72.6266         72.6266        172.5689         693.3588
ID1G  D          1.0000          1.0000          1.0000           1.0000
#
116   736602.0341098   -129.9852   45.9451   1.22
 513515     740024.2380624  -129.9833    45.9530    1.871
AS1A  U         71.9112         71.9112       2348.6645        1879.1341
AS2A  U         56.1921         56.1921       1018.5568        1378.3471
CC1A  U        107.4272        107.4272      11112.0685        7834.9011
EC1A  D         53.8403         53.8403      16053.4319       26676.4169
EC2A  D         60.6897         60.6897       5268.6814       12558.9101
EC3A  D         74.3771         74.3771       2862.9313       14951.7893
ID1A  D        149.4717        149.4717        594.4219        1211.4090
 1093188     736047.7168270  -129.9821    45.9428    1.565
AS1B  U         29.1846         29.1846        277.2864         860.7200
AS2B  U         36.5848         36.5848        131.8101         255.3665
CC1B  U          1.0000          1.0000          1.0000           1.0000
EC1B  D         36.5672         36.5672        335.2210        2027.6070
EC2B  D         32.6557         32.6557        247.8519        1087.1392
EC3B  D         38.9046         38.9046        291.4703        4080.2973
ID1B  D         27.3788         27.3788         86.0829         439.6987
 1034564     735998.0204133  -129.9822    45.9413    1.514
AS1C  U         36.3063         36.3063        329.5161         702.5407
AS2C  U         33.5567         33.5567        132.6725         252.1340
CC1C  U          1.0000          1.0000          1.0000           1.0000
EC1C  D         35.0366         35.0366        416.2375        3050.5810
EC2C  D         29.2989         29.2989        489.9628        1358.4271
ID1C  D         52.1413         52.1413         87.7321         312.2792
 1065858     736033.7101076  -129.9814    45.9417    1.519
AS1D  U        454.6035        454.6035       1714.1447        3535.1500
AS2D  U        269.3480        269.3480        619.9898        1023.7062
CC1D  U          1.0000          1.0000          1.0000           1.0000
EC1D  D        515.5788        515.5788       1387.2453       12933.9179
EC2D  D       1013.8398       1013.8398       2338.8483        7034.6984
EC3D  D        897.4682        897.4682       3246.2041       30224.3849
ID1D  D        242.1581        242.1581        535.4033        2590.7629
 1039196     736002.3670742  -129.9972    45.9495    0.099
AS1E  U          1.0000          1.0000          1.0000           1.0000
AS2E  U         60.8359         60.8359        167.9630         412.3216
CC1E  U        145.7337        145.7337       1338.0427        3986.4528
EC1E  D         46.9053         46.9053        494.6611        7179.1375
EC2E  D         58.4301         58.4301        261.6456        1550.5879
EC3E  D         76.3247         76.3247        250.3923        2428.2866
ID1E  D         59.4314         59.4314         88.9841         226.1741
 1134070     736072.5118958  -129.9821    45.9432    1.531
AS1F  U         21.7498         21.7498        221.7728         560.8075
AS2F  U         34.9882         34.9882        249.4743         441.2663
CC1F  U          1.0000          1.0000          1.0000           1.0000
EC1F  D         75.8011         75.8011        538.0040        3525.3105
EC2F  D         45.3174         45.3174        526.7945        1274.9154
EC3F  D         77.2184         77.2184        392.0733        4344.7177
ID1F  D         24.9525         24.9525         77.0801         373.0072
 1070115     736035.6743885  -129.9880    45.9441    0.442
AS1G  U         33.5031         33.5031         80.2191         263.5680
AS2G  U         37.8956         37.8956         59.3524         107.8535
CC1G  U          1.0000          1.0000          1.0000           1.0000
EC1G  D         36.0509         36.0509        137.1247        1093.8008
EC2G  D         24.1051         24.1051        184.7250         550.4011
EC3G  D         50.9740         50.9740        105.5980        1108.8341
ID1G  D         41.5919         41.5919         80.4358         132.7298
#
117   736606.8801712   -130.0079   45.9544   1.20
 511640     740028.9553142  -130.0216    45.9444    1.411
AS1A  U         56.5132         56.5132       6347.2205       14242.3176
AS2A  D         38.3911         38.3911       6696.8705       24440.2935
CC1A  U         59.5657         59.5657      12749.7269       52684.3263
EC1A  U         48.4654         48.4654       2380.8059       11422.8878
EC2A  U         40.5121         40.5121       4206.6345       11940.3607
EC3A  U         57.5867         57.5867       5568.7882       25152.5181
ID1A  U        103.7657        103.7657        949.6393        4465.1024
 1061280     736028.6611642  -130.0172    45.9459    0.489
AS1B  U         19.7903         19.7903       2488.7297       14747.0465
AS2B  D         25.0783         25.0783       4313.4468       24649.3304
CC1B  U          1.0000          1.0000          1.0000           1.0000
EC1B  U         18.7576         18.7576       4487.1717       21079.4781
EC2B  U         16.8778         16.8778       2121.1281        9162.8266
EC3B  U         23.3262         23.3262       2621.5301       29881.2334
ID1B  U         26.1156         26.1156       2628.6704        6220.5746
 1502025     736078.2223639  -130.0004    45.9700    1.790
AS1C  U       3123.3095       3123.3095      17753.1003      334872.1304
CC1C  U       6439.9661       6439.9661      35530.5612      417961.5598
EC1C  U       2876.2279       2876.2279      87153.5046     1139610.3820
EC2C  U       1350.7098       1350.7098      34775.8230      255762.9340
EC3C  U       1849.3473       1849.3473      38228.1111      390143.9227
ID1C  U          1.0000          1.0000          1.0000           1.0000
 1037404     736000.5746832  -130.0226    45.9393    1.124
AS1D  U         61.6509         61.6509      20269.7140       62148.2166
AS2D  D         83.9307         83.9307      20503.7424       94670.2005
CC1D  U         93.9254         93.9254      26766.6455      161813.9396
EC1D  U         58.6275         58.6275       6817.6976       84055.0443
EC2D  U         56.0582         56.0582       8371.1304       75982.4647
EC3D  U         66.2362         66.2362      15622.3771      187946.9114
ID1D  U         67.6011         67.6011       2578.4570        8453.9599
 1079823     736041.0582288  -129.9978    45.9623    1.368
AS1E  U         39.3071         39.3071        123.2103         505.4532
CC1E  U          1.0000          1.0000          1.0000           1.0000
EC1E  U         34.9023         34.9023       1148.0038        8722.3094
EC2E  U         22.9135         22.9135        606.8114        2525.5331
EC3E  U         34.0879         34.0879        409.0875        3657.3007
ID1E  U         27.1378         27.1378         93.3962         373.4470
 1027372     735992.4346425  -129.9976    45.9510    0.320
AS2F  D         36.2141         36.2141        100.0482         279.0111
CC1F  U         66.7601         66.7601        658.1538        2814.7009
EC1F  U         42.2810         42.2810        189.5294        1930.7018
EC2F  U         37.2038         37.2038        161.7408        1029.0346
EC3F  U         43.2265         43.2265         92.0171        1612.5452
ID1F  U         30.4321         30.4321         50.8062         151.4215
 1502287     736078.2548016  -129.9978    45.9679    1.922
AS1G  U       2482.2381       2482.2381       4642.8072       23858.3745
AS2G  D       2197.1395       2197.1395       7353.6453       25833.5379
EC1G  U       4005.5366       4005.5366      25639.0438      224941.1632
EC2G  U       2247.1229       2247.1229       8382.6295       62627.9938
EC3G  U       3062.7905       3062.7905       9375.0175       71146.7340
ID1G  U       1886.4580       1886.4580       2121.7292        8297.5492
#
118   736818.7318578   -129.9806   45.9454   1.50
 512932     740035.6852898  -129.9783    45.9458    1.465
 1223111     737504.1162513  -129.9791    45.9448    1.493
AS1B  U        138.4201        138.4201       1416.4593         951.7534
AS2B  U         50.8467         50.8467        472.1192         637.9470
CC1B  U          1.0000          1.0000          1.0000           1.0000
EC1B  D         80.8137         80.8137        271.7413        1469.3704
EC2B  D        142.9916        142.9916        557.3532        2178.3854
EC3B  D        246.5896        246.5896       3180.0273       20904.1998
 1051766     736018.1586835  -129.9812    45.9450    1.517
AS1C  U         29.9091         29.9091        227.8159         485.7439
AS2C  U         40.5723         40.5723        105.3391         189.7061
CC1C  U         45.0207         45.0207        259.6008         518.7360
EC1C  D         30.7872         30.7872        439.6853        4363.6690
EC2C  D         37.0366         37.0366        467.5319        1224.5155
EC3C  U         44.1368         44.1368        363.8941        3301.6434
ID1C  U         44.2765         44.2765        120.7792         207.3221
 1058925     736026.7837600  -129.9804    45.9464    1.477
AS1D  U         28.5523         28.5523         84.3389         344.5872
AS2D  U         26.5686         26.5686         77.0680         126.5053
CC1D  D         35.7487         35.7487        327.7488         214.2095
EC1D  U         63.9733         63.9733        517.4966        4493.9236
EC2D  D         33.3377         33.3377        528.4676        1378.8322
EC3D  D         77.9895         77.9895        251.0126        2477.6635
 1104756     736054.0073604  -129.9816    45.9452    1.483
AS1E  U         32.7218         32.7218         99.7697         238.0947
CC1E  U         38.6142         38.6142        147.9120         160.5720
EC1E  D         50.5205         50.5205        295.9771        2637.4337
EC2E  D         52.1571         52.1571        244.7988         576.4843
EC3E  U         72.1549         72.1549        164.4758        1374.2902
ID1E  U         22.4878         22.4878         53.8029          78.1470
 1085640     736044.6401765  -129.9816    45.9452    1.527
AS1F  U         29.9572         29.9572        286.9298         793.7377
AS2F  D         28.8245         28.8245        126.4371         348.7635
CC1F  U         41.4207         41.4207        503.2605         804.3866
EC1F  D         24.3904         24.3904        906.5286        9420.5812
EC2F  D         20.1460         20.1460        784.0050        1658.9320
EC3F  D         35.3521         35.3521        618.3387        4964.3738
ID1F  D         26.5749         26.5749         78.9984         326.3368
