100     45
ID1E EHZ OO                      1.000      1.000      1.000      1.000
AS1F EHZ OO                    104.389    104.389    104.389    288.183
CC1F HHZ OO                      1.000      1.000      1.000      1.000
EC1F EHZ OO                    129.230    129.230    129.230    542.446
EC2F HHZ OO                     96.286     96.286     96.286    167.366
EC3F EHZ OO                    143.338    143.338    143.338    179.552
ID1F EHZ OO                     68.433     68.433     68.433    203.589
AS1G EHZ OO                    722.380    722.380    722.380   1364.866
AS2G EHZ OO                    919.932    919.932    919.932   1860.324
CC1G HHZ OO                      1.000      1.000      1.000      1.000
EC1G EHZ OO                    717.209    717.209    717.209   1537.013
EC2G HHZ OO                    568.217    568.217    568.217   1113.478
EC3G EHZ OO                    748.896    748.896    748.896   1436.897
111     43
AS1A EHZ OO                     65.003     65.003     65.003   8287.024
AS2A EHZ OO                     42.570     42.570     42.570   5022.979
CC1A HHZ OO                     60.428     60.428     60.428   5310.073
EC1A EHZ OO                     53.319     53.319     53.319   5390.159
EC2A HHZ OO                     40.383     40.383     40.383  11177.119
EC3A EHZ OO                     59.681     59.681     59.681   9844.467
ID1A EHZ OO                     68.001     68.001     68.001   1531.557
AS1B EHZ OO                      1.000      1.000      1.000      1.000
AS2B EHZ OO                     31.797     31.797     31.797     48.714
CC1B HHZ OO                     48.244     48.244     48.244    459.688
EC1B EHZ OO                     32.446     32.446     32.446    259.134
EC2B HHZ OO                     21.413     21.413     21.413    140.287
EC3B EHZ OO                     53.049     53.049     53.049    127.175
AS1C EHZ OO                     36.837     36.837     36.837    100.158
AS2C EHZ OO                     28.396     28.396     28.396     84.262
CC1C HHZ OO                     37.232     37.232     37.232    337.804
EC1C EHZ OO                     43.012     43.012     43.012    271.055
EC2C HHZ OO                     28.830     28.830     28.830    119.640
EC3C EHZ OO                     55.555     55.555     55.555    149.571
AS1D EHZ OO                     23.972     23.972     23.972     36.347
CC1D HHZ OO                     35.867     35.867     35.867    239.026
EC1D EHZ OO                     34.045     34.045     34.045    181.494
EC2D HHZ OO                     19.059     19.059     19.059     85.471
EC3D EHZ OO                     30.677     30.677     30.677     78.916
ID1D EHZ OO                     29.427     29.427     29.427     39.315
AS1E EHZ OO                     26.730     26.730     26.730    160.412
AS2E EHZ OO                     49.366     49.366     49.366    116.297
CC1E HHZ OO                      1.000      1.000      1.000      1.000
EC1E EHZ OO                     20.290     20.290     20.290    105.763
EC2E HHZ OO                     33.335     33.335     33.335    105.156
ID1E EHZ OO                     48.964     48.964     48.964     84.294
AS2F EHZ OO                     43.616     43.616     43.616    337.272
CC1F HHZ OO                     93.302     93.302     93.302   2322.138
EC1F EHZ OO                     53.683     53.683     53.683    767.974
EC2F HHZ OO                     78.893     78.893     78.893    492.745
EC3F EHZ OO                     88.288     88.288     88.288    312.418
ID1F EHZ OO                     48.940     48.940     48.940     77.062
AS1G EHZ OO                     31.906     31.906     31.906    104.740
AS2G EHZ OO                     47.868     47.868     47.868    397.083
CC1G HHZ OO                     52.191     52.191     52.191    291.599
EC1G EHZ OO                     52.419     52.419     52.419    713.235
EC2G HHZ OO                     64.277     64.277     64.277    608.731
EC3G EHZ OO                     40.040     40.040     40.040    155.910
112     44
AS1A EHZ OO                    261.247    261.247    261.247  20047.323
AS2A EHZ OO                     90.806     90.806     90.806   8263.557
CC1A HHZ OO                    118.258    118.258    118.258  21233.176
EC1A EHZ OO                    285.151    285.151    285.151  36448.706
EC2A HHZ OO                    589.327    589.327    589.327  27683.658
EC3A EHZ OO                    599.572    599.572    599.572  33071.662
ID1A EHZ OO                    111.952    111.952    111.952   6079.597
AS1B EHZ OO                     59.627     59.627     59.627    269.110
AS2B EHZ OO                     57.648     57.648     57.648    222.933
CC1B HHZ OO                      1.000      1.000      1.000      1.000
EC1B EHZ OO                     75.501     75.501     75.501    506.631
EC2B HHZ OO                     71.027     71.027     71.027    448.312
ID1B EHZ OO                     60.176     60.176     60.176    129.951
AS1C EHZ OO                     32.856     32.856     32.856    122.338
CC1C HHZ OO                      1.000      1.000      1.000      1.000
EC1C EHZ OO                     37.809     37.809     37.809    192.971
EC2C HHZ OO                     31.220     31.220     31.220    191.161
EC3C EHZ OO                     58.841     58.841     58.841    185.119
ID1C EHZ OO                     37.724     37.724     37.724     52.328
AS1D EHZ OO                     35.169     35.169     35.169    184.991
AS2D EHZ OO                     39.485     39.485     39.485     52.925
CC1D HHZ OO                      1.000      1.000      1.000      1.000
EC1D EHZ OO                     42.290     42.290     42.290     77.612
EC2D HHZ OO                     22.864     22.864     22.864    208.166
EC3D EHZ OO                     43.245     43.245     43.245    413.547
AS1E EHZ OO                     80.503     80.503     80.503    653.739
AS2E EHZ OO                     71.002     71.002     71.002    213.248
CC1E HHZ OO                      1.000      1.000      1.000      1.000
EC1E EHZ OO                    106.049    106.049    106.049    905.443
EC2E HHZ OO                     60.431     60.431     60.431   1101.707
ID1E EHZ OO                     59.515     59.515     59.515    160.660
AS1F EHZ OO                     24.541     24.541     24.541    259.271
AS2F EHZ OO                     30.735     30.735     30.735     78.867
CC1F HHZ OO                      1.000      1.000      1.000      1.000
EC1F EHZ OO                     25.226     25.226     25.226    167.070
EC2F HHZ OO                     19.276     19.276     19.276    184.569
EC3F EHZ OO                     36.641     36.641     36.641    807.411
ID1F EHZ OO                     28.475     28.475     28.475    244.142
AS1G EHZ OO                     32.049     32.049     32.049    649.354
AS2G EHZ OO                     35.879     35.879     35.879    201.298
EC1G EHZ OO                     33.672     33.672     33.672    410.123
EC2G HHZ OO                     32.178     32.178     32.178    927.326
EC3G EHZ OO                     53.537     53.537     53.537   1688.952
ID1G EHZ OO                     36.838     36.838     36.838    326.276
113     45
AS1A EHZ OO                     52.918     52.918     52.918   5279.846
AS2A EHZ OO                     37.749     37.749     37.749   2273.583
CC1A HHZ OO                     80.080     80.080     80.080    526.827
EC1A EHZ OO                     48.971     48.971     48.971   1742.513
EC2A HHZ OO                     51.574     51.574     51.574   1525.676
EC3A EHZ OO                     61.373     61.373     61.373   1931.463
ID1A EHZ OO                     94.519     94.519     94.519   3337.588
AS1B EHZ OO                     35.163     35.163     35.163     60.667
CC1B HHZ OO                     40.011     40.011     40.011     53.046
EC1B EHZ OO                     23.705     23.705     23.705     54.979
EC2B HHZ OO                     21.951     21.951     21.951     38.615
EC3B EHZ OO                     30.582     30.582     30.582     63.097
ID1B EHZ OO                     29.999     29.999     29.999     95.633
AS1C EHZ OO                   1274.323   1274.323   1274.323  17631.125
AS2C EHZ OO                   1551.480   1551.480   1551.480  41496.004
CC1C HHZ OO                    740.290    740.290    740.290   5136.372
EC1C EHZ OO                   1429.035   1429.035   1429.035   5272.202
EC2C HHZ OO                    757.352    757.352    757.352   6060.197
ID1C EHZ OO                    299.900    299.900    299.900   2244.839
AS1D EHZ OO                    470.297    470.297    470.297   4016.291
AS2D EHZ OO                   1183.692   1183.692   1183.692   9705.725
CC1D HHZ OO                      1.000      1.000      1.000      1.000
EC1D EHZ OO                    895.856    895.856    895.856   2608.092
EC2D HHZ OO                    601.357    601.357    601.357   2933.421
EC3D EHZ OO                    859.869    859.869    859.869   2401.200
AS1E EHZ OO                     25.254     25.254     25.254    108.970
AS2E EHZ OO                     35.001     35.001     35.001    183.766
CC1E HHZ OO                     33.617     33.617     33.617     53.590
EC1E EHZ OO                     24.608     24.608     24.608     58.792
EC2E HHZ OO                     21.818     21.818     21.818     98.018
EC3E EHZ OO                     30.672     30.672     30.672    156.441
ID1E EHZ OO                      1.000      1.000      1.000      1.000
AS1F EHZ OO                     78.905     78.905     78.905    498.537
AS2F EHZ OO                      1.000      1.000      1.000      1.000
CC1F HHZ OO                    446.207    446.207    446.207   2742.737
EC1F EHZ OO                     75.341     75.341     75.341    871.046
EC2F HHZ OO                     75.699     75.699     75.699    709.644
EC3F EHZ OO                     36.252     36.252     36.252    589.254
ID1F EHZ OO                     24.948     24.948     24.948    375.027
AS1G EHZ OO                   8098.020   8098.020   8098.020  16061.111
AS2G EHZ OO                   4302.113   4302.113   4302.113  21646.945
CC1G HHZ OO                  26730.485  26730.485  26730.485 125156.974
EC1G EHZ OO                   9024.146   9024.146   9024.146 102037.125
EC2G HHZ OO                   9391.122   9391.122   9391.122  33440.698
EC3G EHZ OO                   8500.366   8500.366   8500.366  23711.779
114     44
AS1A EHZ OO                     68.852     68.852     68.852   8661.763
AS2A EHZ OO                     52.945     52.945     52.945   3978.474
CC1A HHZ OO                     85.386     85.386     85.386    682.514
EC1A EHZ OO                    103.362    103.362    103.362   1664.862
EC2A HHZ OO                    100.471    100.471    100.471   4356.473
EC3A EHZ OO                    311.095    311.095    311.095   3263.284
ID1A EHZ OO                     54.901     54.901     54.901   1645.335
AS1B EHZ OO                      1.000      1.000      1.000      1.000
AS2B EHZ OO                     35.043     35.043     35.043    715.813
CC1B HHZ OO                     29.871     29.871     29.871     84.351
EC1B EHZ OO                     34.355     34.355     34.355     64.630
EC2B HHZ OO                     25.138     25.138     25.138     80.611
EC3B EHZ OO                     32.523     32.523     32.523    101.731
AS1C EHZ OO                     40.198     40.198     40.198    243.353
AS2C EHZ OO                     32.538     32.538     32.538    430.333
CC1C HHZ OO                     66.128     66.128     66.128    333.907
EC1C EHZ OO                     31.856     31.856     31.856    133.834
EC2C HHZ OO                     35.408     35.408     35.408    206.712
EC3C EHZ OO                     47.057     47.057     47.057    177.511
ID1C EHZ OO                      1.000      1.000      1.000      1.000
AS1D EHZ OO                     26.826     26.826     26.826     82.797
AS2D EHZ OO                     27.624     27.624     27.624    207.871
CC1D HHZ OO                     50.007     50.007     50.007    105.605
EC1D EHZ OO                     24.177     24.177     24.177     56.035
EC2D HHZ OO                     25.944     25.944     25.944     38.147
EC3D EHZ OO                     44.588     44.588     44.588     64.340
AS1E EHZ OO                     48.450     48.450     48.450    101.486
AS2E EHZ OO                      1.000      1.000      1.000      1.000
EC1E EHZ OO                     36.344     36.344     36.344     75.562
EC2E HHZ OO                     35.148     35.148     35.148     70.632
EC3E EHZ OO                     57.270     57.270     57.270    235.050
ID1E EHZ OO                     35.955     35.955     35.955    402.192
AS1F EHZ OO                     24.875     24.875     24.875    154.069
AS2F EHZ OO                     37.522     37.522     37.522    260.443
CC1F HHZ OO                     27.392     27.392     27.392    106.039
EC1F EHZ OO                     22.860     22.860     22.860     74.610
EC2F HHZ OO                     27.822     27.822     27.822     86.092
EC3F EHZ OO                     29.532     29.532     29.532     76.320
AS1G EHZ OO                     33.333     33.333     33.333    177.761
AS2G EHZ OO                     20.068     20.068     20.068    576.985
CC1G HHZ OO                     38.664     38.664     38.664    230.014
EC1G EHZ OO                     21.824     21.824     21.824     78.430
EC2G HHZ OO                     18.628     18.628     18.628     76.564
EC3G EHZ OO                     33.432     33.432     33.432     97.600
115     45
AS1A EHZ OO                     62.130     62.130     62.130    705.707
AS2A EHZ OO                     41.171     41.171     41.171    914.204
CC1A HHZ OO                     71.209     71.209     71.209   1909.187
EC1A EHZ OO                     62.608     62.608     62.608   1313.883
EC2A HHZ OO                     48.386     48.386     48.386    858.643
EC3A EHZ OO                     85.490     85.490     85.490    597.956
ID1A EHZ OO                    110.198    110.198    110.198    218.027
AS2B EHZ OO                    208.694    208.694    208.694   1529.112
CC1B HHZ OO                    201.350    201.350    201.350   6005.916
EC1B EHZ OO                    178.668    178.668    178.668   7138.949
EC2B HHZ OO                    257.165    257.165    257.165   2525.458
EC3B EHZ OO                    311.151    311.151    311.151   2355.288
ID1B EHZ OO                    177.746    177.746    177.746    437.392
AS1C EHZ OO                     25.910     25.910     25.910     95.583
AS2C EHZ OO                     25.964     25.964     25.964    243.359
CC1C HHZ OO                     46.680     46.680     46.680    353.294
EC1C EHZ OO                     76.843     76.843     76.843    430.507
EC2C HHZ OO                     30.693     30.693     30.693    309.812
EC3C EHZ OO                     53.420     53.420     53.420    250.549
ID1C EHZ OO                      1.000      1.000      1.000      1.000
AS1D EHZ OO                     28.246     28.246     28.246     73.786
AS2D EHZ OO                     24.061     24.061     24.061    132.889
CC1D HHZ OO                     36.058     36.058     36.058     77.115
EC1D EHZ OO                     30.718     30.718     30.718     64.098
EC2D HHZ OO                     24.824     24.824     24.824     41.679
EC3D EHZ OO                     24.157     24.157     24.157     53.024
AS1E EHZ OO                     60.456     60.456     60.456    238.897
AS2E EHZ OO                    258.665    258.665    258.665    300.692
CC1E HHZ OO                      1.000      1.000      1.000      1.000
EC1E EHZ OO                     43.463     43.463     43.463    357.816
EC3E EHZ OO                    168.068    168.068    168.068    224.124
ID1E EHZ OO                     32.552     32.552     32.552    166.838
AS1F EHZ OO                     28.868     28.868     28.868     51.537
AS2F EHZ OO                     41.743     41.743     41.743     55.952
CC1F HHZ OO                     44.385     44.385     44.385     69.032
EC1F EHZ OO                     23.394     23.394     23.394     77.493
EC2F HHZ OO                     43.854     43.854     43.854     83.723
EC3F EHZ OO                     43.825     43.825     43.825     70.516
AS1G EHZ OO                     78.884     78.884     78.884    112.704
AS2G EHZ OO                     91.363     91.363     91.363    249.950
CC1G HHZ OO                     88.204     88.204     88.204    326.143
EC1G EHZ OO                    124.348    124.348    124.348    290.166
EC2G HHZ OO                     71.994     71.994     71.994    156.064
EC3G EHZ OO                     72.627     72.627     72.627    172.569
ID1G EHZ OO                      1.000      1.000      1.000      1.000
116     48
AS1A EHZ OO                     71.911     71.911     71.911   2348.664
AS2A EHZ OO                     56.192     56.192     56.192   1018.557
CC1A HHZ OO                    107.427    107.427    107.427  11112.068
EC1A EHZ OO                     53.840     53.840     53.840  16053.432
EC2A HHZ OO                     60.690     60.690     60.690   5268.681
EC3A EHZ OO                     74.377     74.377     74.377   2862.931
ID1A EHZ OO                    149.472    149.472    149.472    594.422
AS1B EHZ OO                     29.185     29.185     29.185    277.286
AS2B EHZ OO                     36.585     36.585     36.585    131.810
CC1B HHZ OO                      1.000      1.000      1.000      1.000
EC1B EHZ OO                     36.567     36.567     36.567    335.221
EC2B HHZ OO                     32.656     32.656     32.656    247.852
EC3B EHZ OO                     38.905     38.905     38.905    291.470
ID1B EHZ OO                     27.379     27.379     27.379     86.083
AS1C EHZ OO                     36.306     36.306     36.306    329.516
AS2C EHZ OO                     33.557     33.557     33.557    132.673
CC1C HHZ OO                      1.000      1.000      1.000      1.000
EC1C EHZ OO                     35.037     35.037     35.037    416.238
EC2C HHZ OO                     29.299     29.299     29.299    489.963
ID1C EHZ OO                     52.141     52.141     52.141     87.732
AS1D EHZ OO                    454.603    454.603    454.603   1714.145
AS2D EHZ OO                    269.348    269.348    269.348    619.990
CC1D HHZ OO                      1.000      1.000      1.000      1.000
EC1D EHZ OO                    515.579    515.579    515.579   1387.245
EC2D HHZ OO                   1013.840   1013.840   1013.840   2338.848
EC3D EHZ OO                    897.468    897.468    897.468   3246.204
ID1D EHZ OO                    242.158    242.158    242.158    535.403
AS1E EHZ OO                      1.000      1.000      1.000      1.000
AS2E EHZ OO                     60.836     60.836     60.836    167.963
CC1E HHZ OO                    145.734    145.734    145.734   1338.043
EC1E EHZ OO                     46.905     46.905     46.905    494.661
EC2E HHZ OO                     58.430     58.430     58.430    261.646
EC3E EHZ OO                     76.325     76.325     76.325    250.392
ID1E EHZ OO                     59.431     59.431     59.431     88.984
AS1F EHZ OO                     21.750     21.750     21.750    221.773
AS2F EHZ OO                     34.988     34.988     34.988    249.474
CC1F HHZ OO                      1.000      1.000      1.000      1.000
EC1F EHZ OO                     75.801     75.801     75.801    538.004
EC2F HHZ OO                     45.317     45.317     45.317    526.794
EC3F EHZ OO                     77.218     77.218     77.218    392.073
ID1F EHZ OO                     24.953     24.953     24.953     77.080
AS1G EHZ OO                     33.503     33.503     33.503     80.219
AS2G EHZ OO                     37.896     37.896     37.896     59.352
CC1G HHZ OO                      1.000      1.000      1.000      1.000
EC1G EHZ OO                     36.051     36.051     36.051    137.125
EC2G HHZ OO                     24.105     24.105     24.105    184.725
EC3G EHZ OO                     50.974     50.974     50.974    105.598
ID1G EHZ OO                     41.592     41.592     41.592     80.436
117     45
AS1A EHZ OO                     56.513     56.513     56.513   6347.221
AS2A EHZ OO                     38.391     38.391     38.391   6696.870
CC1A HHZ OO                     59.566     59.566     59.566  12749.727
EC1A EHZ OO                     48.465     48.465     48.465   2380.806
EC2A HHZ OO                     40.512     40.512     40.512   4206.635
EC3A EHZ OO                     57.587     57.587     57.587   5568.788
ID1A EHZ OO                    103.766    103.766    103.766    949.639
AS1B EHZ OO                     19.790     19.790     19.790   2488.730
AS2B EHZ OO                     25.078     25.078     25.078   4313.447
CC1B HHZ OO                      1.000      1.000      1.000      1.000
EC1B EHZ OO                     18.758     18.758     18.758   4487.172
EC2B HHZ OO                     16.878     16.878     16.878   2121.128
EC3B EHZ OO                     23.326     23.326     23.326   2621.530
ID1B EHZ OO                     26.116     26.116     26.116   2628.670
AS1C EHZ OO                   3123.309   3123.309   3123.309  17753.100
CC1C HHZ OO                   6439.966   6439.966   6439.966  35530.561
EC1C EHZ OO                   2876.228   2876.228   2876.228  87153.505
EC2C HHZ OO                   1350.710   1350.710   1350.710  34775.823
EC3C EHZ OO                   1849.347   1849.347   1849.347  38228.111
ID1C EHZ OO                      1.000      1.000      1.000      1.000
AS1D EHZ OO                     61.651     61.651     61.651  20269.714
AS2D EHZ OO                     83.931     83.931     83.931  20503.742
CC1D HHZ OO                     93.925     93.925     93.925  26766.645
EC1D EHZ OO                     58.627     58.627     58.627   6817.698
EC2D HHZ OO                     56.058     56.058     56.058   8371.130
EC3D EHZ OO                     66.236     66.236     66.236  15622.377
ID1D EHZ OO                     67.601     67.601     67.601   2578.457
AS1E EHZ OO                     39.307     39.307     39.307    123.210
CC1E HHZ OO                      1.000      1.000      1.000      1.000
EC1E EHZ OO                     34.902     34.902     34.902   1148.004
EC2E HHZ OO                     22.913     22.913     22.913    606.811
EC3E EHZ OO                     34.088     34.088     34.088    409.087
ID1E EHZ OO                     27.138     27.138     27.138     93.396
AS2F EHZ OO                     36.214     36.214     36.214    100.048
CC1F HHZ OO                     66.760     66.760     66.760    658.154
EC1F EHZ OO                     42.281     42.281     42.281    189.529
EC2F HHZ OO                     37.204     37.204     37.204    161.741
EC3F EHZ OO                     43.227     43.227     43.227     92.017
ID1F EHZ OO                     30.432     30.432     30.432     50.806
AS1G EHZ OO                   2482.238   2482.238   2482.238   4642.807
AS2G EHZ OO                   2197.140   2197.140   2197.140   7353.645
EC1G EHZ OO                   4005.537   4005.537   4005.537  25639.044
EC2G HHZ OO                   2247.123   2247.123   2247.123   8382.629
EC3G EHZ OO                   3062.791   3062.791   3062.791   9375.017
ID1G EHZ OO                   1886.458   1886.458   1886.458   2121.729
118     38
AS1B EHZ OO                    138.420    138.420    138.420   1416.459
AS2B EHZ OO                     50.847     50.847     50.847    472.119
CC1B HHZ OO                      1.000      1.000      1.000      1.000
EC1B EHZ OO                     80.814     80.814     80.814    271.741
EC2B HHZ OO                    142.992    142.992    142.992    557.353
EC3B EHZ OO                    246.590    246.590    246.590   3180.027
AS1C EHZ OO                     29.909     29.909     29.909    227.816
AS2C EHZ OO                     40.572     40.572     40.572    105.339
CC1C HHZ OO                     45.021     45.021     45.021    259.601
EC1C EHZ OO                     30.787     30.787     30.787    439.685
EC2C HHZ OO                     37.037     37.037     37.037    467.532
EC3C EHZ OO                     44.137     44.137     44.137    363.894
ID1C EHZ OO                     44.276     44.276     44.276    120.779
AS1D EHZ OO                     28.552     28.552     28.552     84.339
AS2D EHZ OO                     26.569     26.569     26.569     77.068
CC1D HHZ OO                     35.749     35.749     35.749    327.749
EC1D EHZ OO                     63.973     63.973     63.973    517.497
EC2D HHZ OO                     33.338     33.338     33.338    528.468
EC3D EHZ OO                     77.990     77.990     77.990    251.013
AS1E EHZ OO                     32.722     32.722     32.722     99.770
CC1E HHZ OO                     38.614     38.614     38.614    147.912
EC1E EHZ OO                     50.520     50.520     50.520    295.977
EC2E HHZ OO                     52.157     52.157     52.157    244.799
EC3E EHZ OO                     72.155     72.155     72.155    164.476
ID1E EHZ OO                     22.488     22.488     22.488     53.803
AS1F EHZ OO                     29.957     29.957     29.957    286.930
AS2F EHZ OO                     28.825     28.825     28.825    126.437
CC1F HHZ OO                     41.421     41.421     41.421    503.260
EC1F EHZ OO                     24.390     24.390     24.390    906.529
EC2F HHZ OO                     20.146     20.146     20.146    784.005
EC3F EHZ OO                     35.352     35.352     35.352    618.339
ID1F EHZ OO                     26.575     26.575     26.575     78.998
AS1G EHZ OO                     36.204     36.204     36.204   1026.873
AS2G EHZ OO                     35.210     35.210     35.210    382.385
CC1G HHZ OO                     42.354     42.354     42.354   1417.783
EC1G EHZ OO                     76.303     76.303     76.303   2378.380
EC2G HHZ OO                     79.098     79.098     79.098   1734.113
ID1G EHZ OO                     44.552     44.552     44.552    316.126
119     39
AS1B EHZ OO                     32.130     32.130     32.130    447.729
AS2B EHZ OO                     37.112     37.112     37.112    133.663
CC1B HHZ OO                     39.546     39.546     39.546    161.627
EC1B EHZ OO                     28.549     28.549     28.549    657.461
EC2B HHZ OO                     33.113     33.113     33.113    602.439
EC3B EHZ OO                     97.606     97.606     97.606    945.844
ID1B EHZ OO                     44.882     44.882     44.882    139.408
AS1C EHZ OO                     30.095     30.095     30.095    593.803
AS2C EHZ OO                     22.941     22.941     22.941    189.667
CC1C HHZ OO                     38.425     38.425     38.425    198.096
EC1C EHZ OO                     23.040     23.040     23.040    844.580
EC2C HHZ OO                     29.717     29.717     29.717    831.603
EC3C EHZ OO                     60.276     60.276     60.276   1201.929
ID1C EHZ OO                     23.235     23.235     23.235    183.626
AS1D EHZ OO                     41.772     41.772     41.772    103.044
AS2D EHZ OO                     37.738     37.738     37.738     42.706
EC1D EHZ OO                     40.776     40.776     40.776    113.481
EC2D HHZ OO                     32.044     32.044     32.044    142.811
EC3D EHZ OO                     58.096     58.096     58.096    214.374
ID1D EHZ OO                     47.094     47.094     47.094     67.533
AS1E EHZ OO                     84.724     84.724     84.724    354.704
AS2E EHZ OO                     56.800     56.800     56.800    139.293
CC1E HHZ OO                     87.072     87.072     87.072    199.441
EC1E EHZ OO                     86.482     86.482     86.482    202.612
EC2E HHZ OO                     85.804     85.804     85.804    468.041
EC3E EHZ OO                    311.002    311.002    311.002    959.858
AS1F EHZ OO                     50.473     50.473     50.473    127.209
CC1F HHZ OO                     51.223     51.223     51.223    107.645
EC1F EHZ OO                     43.676     43.676     43.676    141.628
EC2F HHZ OO                     35.423     35.423     35.423    177.694
EC3F EHZ OO                    146.052    146.052    146.052    357.200
ID1F EHZ OO                      1.000      1.000      1.000      1.000
AS1G EHZ OO                     64.774     64.774     64.774    640.844
AS2G EHZ OO                     37.004     37.004     37.004    320.288
CC1G HHZ OO                    135.227    135.227    135.227    333.395
EC1G EHZ OO                     81.595     81.595     81.595    448.529
EC2G HHZ OO                    113.952    113.952    113.952   1265.422
EC3G EHZ OO                    121.672    121.672    121.672   2032.153
ID1G EHZ OO                     72.206     72.206     72.206    161.336
120     39
AS1B EHZ OO                     37.687     37.687     37.687    167.660
AS2B EHZ OO                     30.615     30.615     30.615     86.855
CC1B HHZ OO                     57.850     57.850     57.850    495.110
EC1B EHZ OO                     35.855     35.855     35.855    760.592
EC2B HHZ OO                     26.209     26.209     26.209   1081.857
EC3B EHZ OO                     39.178     39.178     39.178    664.431
ID1B EHZ OO                     36.813     36.813     36.813    125.418
AS1C EHZ OO                     28.552     28.552     28.552     84.339
AS2C EHZ OO                     26.569     26.569     26.569     77.068
CC1C HHZ OO                     35.749     35.749     35.749    327.749
EC1C EHZ OO                     63.973     63.973     63.973    517.497
EC2C HHZ OO                     33.338     33.338     33.338    528.468
EC3C EHZ OO                     77.990     77.990     77.990    251.013
AS1D EHZ OO                     18.237     18.237     18.237    132.909
AS2D EHZ OO                     25.529     25.529     25.529     94.808
CC1D HHZ OO                     37.577     37.577     37.577    876.428
EC1D EHZ OO                     19.517     19.517     19.517   1149.787
EC2D HHZ OO                     13.961     13.961     13.961    791.758
EC3D EHZ OO                     26.654     26.654     26.654    388.008
ID1D EHZ OO                     44.759     44.759     44.759     76.774
AS1E EHZ OO                     33.308     33.308     33.308    327.448
AS2E EHZ OO                     43.307     43.307     43.307    100.681
CC1E HHZ OO                     73.079     73.079     73.079    695.199
EC1E EHZ OO                     36.428     36.428     36.428   1481.164
EC2E HHZ OO                     34.291     34.291     34.291   1121.571
EC3E EHZ OO                     65.812     65.812     65.812    790.934
ID1E EHZ OO                     34.786     34.786     34.786     58.934
AS1F EHZ OO                     34.383     34.383     34.383    263.282
AS2F EHZ OO                     24.234     24.234     24.234    106.781
CC1F HHZ OO                     35.063     35.063     35.063    520.488
EC1F EHZ OO                     32.836     32.836     32.836   1037.177
EC2F HHZ OO                     25.943     25.943     25.943    770.152
EC3F EHZ OO                     31.426     31.426     31.426    563.568
AS1G EHZ OO                     27.900     27.900     27.900    265.651
AS2G EHZ OO                     28.911     28.911     28.911    101.863
CC1G HHZ OO                     33.270     33.270     33.270    529.370
EC1G EHZ OO                     26.353     26.353     26.353   1211.534
EC2G HHZ OO                     19.070     19.070     19.070    827.482
EC3G EHZ OO                     29.628     29.628     29.628    573.177
121     38
AS1B EHZ OO                     38.968     38.968     38.968    168.481
AS2B EHZ OO                     35.013     35.013     35.013    116.421
CC1B HHZ OO                     50.027     50.027     50.027    170.580
EC1B EHZ OO                     48.304     48.304     48.304     91.007
EC2B HHZ OO                     38.841     38.841     38.841    119.049
EC3B EHZ OO                     72.631     72.631     72.631    228.490
AS1C EHZ OO                     37.815     37.815     37.815    114.634
CC1C HHZ OO                    103.754    103.754    103.754    166.579
EC1C EHZ OO                     37.163     37.163     37.163     55.857
EC2C HHZ OO                     34.821     34.821     34.821     86.141
EC3C EHZ OO                     98.409     98.409     98.409    251.917
ID1C EHZ OO                     39.132     39.132     39.132    113.381
AS1D EHZ OO                     24.992     24.992     24.992     74.278
AS2D EHZ OO                      1.000      1.000      1.000      1.000
CC1D HHZ OO                     41.512     41.512     41.512     91.061
EC1D EHZ OO                     27.245     27.245     27.245    161.322
EC2D HHZ OO                     24.871     24.871     24.871     53.558
EC3D EHZ OO                     26.008     26.008     26.008    138.970
ID1D EHZ OO                     26.553     26.553     26.553     79.609
AS1E EHZ OO                     29.452     29.452     29.452    135.180
CC1E HHZ OO                     56.863     56.863     56.863     88.249
EC1E EHZ OO                     65.857     65.857     65.857    128.046
EC2E HHZ OO                     22.893     22.893     22.893     47.799
EC3E EHZ OO                     28.033     28.033     28.033    302.195
ID1E EHZ OO                     38.674     38.674     38.674    206.390
AS1F EHZ OO                     26.180     26.180     26.180    610.095
AS2F EHZ OO                     37.243     37.243     37.243    161.953
CC1F HHZ OO                      1.000      1.000      1.000      1.000
EC1F EHZ OO                     38.946     38.946     38.946    163.531
EC2F HHZ OO                     41.047     41.047     41.047    625.727
EC3F EHZ OO                    201.679    201.679    201.679   1275.206
ID1F EHZ OO                     37.961     37.961     37.961    312.015
AS1G EHZ OO                     75.302     75.302     75.302    281.311
AS2G EHZ OO                     49.357     49.357     49.357     98.026
CC1G HHZ OO                    117.447    117.447    117.447    180.272
EC2G HHZ OO                     65.392     65.392     65.392    128.894
EC3G EHZ OO                     92.629     92.629     92.629    727.595
ID1G EHZ OO                     34.463     34.463     34.463    434.486
122     39
AS1B EHZ OO                     36.699     36.699     36.699    206.456
AS2B EHZ OO                     37.833     37.833     37.833     79.378
CC1B HHZ OO                     32.732     32.732     32.732    186.679
EC1B EHZ OO                     20.195     20.195     20.195    126.223
EC2B HHZ OO                     21.207     21.207     21.207    294.531
EC3B EHZ OO                     34.385     34.385     34.385   1353.198
ID1B EHZ OO                     26.559     26.559     26.559    467.024
AS1C EHZ OO                     23.395     23.395     23.395    151.417
AS2C EHZ OO                     31.025     31.025     31.025     65.295
CC1C HHZ OO                     29.501     29.501     29.501     57.739
